Loan Amount,Funded Amount,Funded Amount Investor,Term,Home Ownership,Debit to Income,Delinquency - two years,Inquires - six months,Open Account,Public Record,Revolving Balance,Revolving Utilities,Total Accounts,Total Received Interest,Total Received Late Fee,Recoveries,Collection Recovery Fee,Collection 12 months Medical,Last week Pay,Accounts Delinquent,Total Collection Amount,Total Current Balance,Total Revolving Credit Limit
9803,26353,11216.67521,58,40504.5026,22.44260042,0,0,8,0,58234,43.36091372,10,111.0545533,0.021660696,3.087548824,0.1991457969999999,0,16,0,1721,346937,16694
9673,6294,7244.530247,59,91709.61821,29.864519399999995,1,0,12,0,17150,21.24428914,21,1158.83745,0.038924195,838.2048992,0.281018911,0,4,0,37,122929,9634
1967,11503,12589.082,59,106434.5936,30.92471805,1,0,8,1,2949,44.49439009,7,4635.974754999999,0.032210624,2.740362897,0.983125851,0,76,0,45,198617,11708
15205,6437,5222.39818,59,153320.4498,17.79283955,0,0,14,0,16323,49.59890432,15,543.8428903,0.051713252,0.462120015,1.36839451,0,49,0,47,219842,13555
6658,13049,10860.62516,59,116555.3549,14.21178638,1,0,10,0,4061,53.92266448,23,2104.559765,0.016100782,0.264721376,0.6563113,0,90,0,33,193834,4895
24389,7144,11107.94338,59,93311.63742,21.04493853,0,0,10,0,18830,36.90764575,32,435.1700325,0.024631442,1.6306041830000002,0.921439853,0,141,0,40,32894,39639
21761,12670,15352.10013,58,102458.1389,31.76465886,0,0,13,0,1670,77.38931942,4,1462.581973,41.1699225,8.276909149,0.387690869,0,59,0,29,29081,4237
28853,9941,19861.50207,58,112177.6669,27.50516764,0,0,11,1,1396,28.78149774,24,697.6717974,0.002409247,3.956114729,0.975737943,0,38,0,46,90479,31394
6589,13320,7931.676170000001,58,191651.4814,16.98785702,0,0,19,0,7252,71.56180523,27,2049.420019,0.078463903,6.6041916060000005,0.8690659559999999,0,52,0,32,59100,11858
10951,7506,22046.66856,59,173725.7692,18.76576971,0,0,33,0,1269,56.14166923,23,444.0647074,0.052298221,0.991084575,0.8027962829999999,0,9,0,38,28081,9830
18444,10920,6578.078036999999,59,126153.0453,24.79439219,0,0,14,0,10536,41.74431837,25,2765.668464,0.025819061,2.302014721,0.856096877,0,146,0,43,254611,13536
24312,5536,11087.71563,59,103970.2991,33.58852802,1,0,9,0,1535,11.39831271,11,3028.33697,6.979999999999999e-05,3.93958254,0.6539516360000001,0,51,0,32,93390,42421
14356,15752,19045.96434,58,40163.23093,28.13040962,0,1,15,0,3207,38.23014016,6,77.64643597,13.01533804,1.896202432,1.495415785,0,77,0,46,320030,2361
24377,10035,14421.79892,59,100574.3599,30.57473531,0,0,30,0,541,43.97979965,17,1257.192952,0.041830145,3.798655096,1.153608062,0,98,0,43,518229,36355
6865,22809,6624.554647,59,75149.38256,9.234200641,0,0,15,0,2020,83.18002049,17,3154.394752,0.081739295,2.238812585,1.082009975,0,63,0,46,78371,65734
29326,9300,10646.66124,59,57323.17362,17.2112004,1,0,12,1,1907,28.12383316,18,12693.93095,0.0471145029999999,0.766339331,1.382316529,0,67,0,25,17752,12942
29457,21011,8888.34782,58,22942.98182,18.06987748,0,0,8,0,5948,61.30682175,9,797.1273223999999,0.013024059,5.967920733,0.698347375,0,50,0,571,129897,8437
28781,7868,33698.20297,59,95651.31276,19.77219855,0,0,18,0,6901,96.21213767,14,5605.470356,0.023566818,1.28931329,1.350563805,0,61,0,53,48654,1301
21128,11320,6142.377015,59,71531.85847,28.64184639,2,1,11,0,7459,66.01285168,14,1690.223638,0.0823298309999999,8.591114079,0.697265083,0,73,0,470,127768,53416
20061,6289,23984.81872,58,113603.207,28.70311396,0,0,11,0,2755,75.58468639,19,2233.606889,0.021322785,1.311701831,0.017016736,0,2,0,29,225197,27169
5987,15621,16282.60595,59,302073.9217,38.14935585,0,0,12,0,4337,52.24618268,18,4880.662036,0.043930138,5.1802376080000005,0.618215811,0,38,0,28,403394,14488
4084,12887,21609.71243,59,150859.0764,24.7433996,0,0,12,0,8234,43.9466316,5,2605.690437,0.005737226,6.989091732,0.2811270939999999,0,148,0,24,145134,4610
15313,17203,12644.6533,59,41688.64295,19.69982723,0,2,8,1,2722,49.90992823,27,4097.151083,0.086117193,7.549416499999999,1.3998435059999998,0,126,0,58,64623,38093
21894,25067,6816.2443650000005,59,53651.42548,39.51505972,0,0,9,0,19010,68.63355674,22,4200.030666,0.061162157,4.686354792,0.708081008,0,16,0,43,173782,9634
14632,10441,15644.84582,59,67256.76726000001,33.17065494,0,0,13,0,2407,27.42351908,19,921.7734431,0.062506705,1.81217255,1.215213929,0,94,0,47,370766,11209
15917,11106,22473.15884,58,82358.3503,19.16676717,0,0,13,0,940,44.86692515,13,540.9618897,0.007004465,0.7822024009999999,1.091784665,0,91,0,39,91489,22134
6762,17544,15967.62074,59,99654.43141,23.84953763,0,0,11,0,18225,36.82046967,29,589.9232222999999,0.07733869,4.878067703999999,0.4858958929999999,0,96,0,21,38810,1207
21208,21538,20851.6597,59,150407.1521,33.01356032,0,0,17,0,9323,53.02104489,18,129.4011526,0.037834565,875.6992376000001,0.318817029,0,135,0,22,55216,5496
13092,8530,10299.26052,59,41184.6476,39.40248273,0,0,21,0,908,47.8926394,13,3331.757755,0.0513831879999999,3.164367522,1.32518773,0,37,0,53,34939,54010
21663,28456,8224.387306,59,58087.29973,20.422319,1,0,9,0,9864,62.74577624,28,878.69825,0.072326648,3800.595797,0.694623853,0,16,0,12,333414,9167
20754,17741,11614.25655,59,40461.57473,10.58416073,0,0,11,0,2087,54.27930116,4,1377.442357,0.052141094,2.369267043,0.170184986,0,156,0,14,697158,5632
23101,8500,7514.898645,59,35566.96442,24.84583772,1,1,14,0,1870,50.9941042,28,6606.777837,0.105937846,0.602112278,0.0353201739999999,0,3,0,52,347867,2005
15568,12068,17833.28164,59,72167.43435,38.9128615,0,0,7,0,3599,79.37319334,37,1574.9625199999998,0.013480492,0.104746627,0.006102433,0,138,0,40,54449,20485
19026,15976,17543.11656,58,52832.43099,30.04123658,0,0,10,0,2656,68.95417863,4,1070.782528,0.052576458,1.123251863,0.8190075729999999,0,35,0,48,441308,11730
20033,13155,10278.59271,59,70032.91576,23.52780827,0,0,16,0,8338,20.94761642,20,1207.055786,0.125483143,1695.7080170000002,1.111783453,0,13,0,33,178763,10171
2655,11073,17505.7184,59,44246.28446,14.57042458,5,1,8,0,2308,63.09671719,20,3159.759809,0.020331808,8.777288605,0.9013628,0,66,0,39,118277,22306
28292,10611,23551.112930000003,59,59033.04172000001,23.9056016,0,0,20,0,33335,46.94136733,27,4295.244042,0.013303796,0.166671174,0.7215978809999999,0,161,0,24,75101,20906
28288,5451,17210.011290000002,59,34033.05402,16.69347591,1,0,9,0,10294,36.68027342,4,266.60365490000004,13.79856836,2.648411643,0.185703587,0,27,0,1400,409593,4845
9848,22681,6421.914813,59,101023.7875,24.06915823,0,0,22,0,5356,48.40568803,5,3212.23725,0.06167167,3.816100739,1.415279614,0,83,0,1,139589,54136
18670,22410,7205.554690999999,58,106163.15,19.45795081,0,0,25,0,3146,31.03514271,11,5648.76293,0.017606268,0.2461466719999999,1.4165853869999998,0,90,0,31,235413,5276
20704,17382,26876.03282,59,82173.03753,20.22402645,0,0,13,0,3906,23.30564799,18,2626.730838,0.035035289,5.373398687999999,0.510187314,0,79,0,11,148895,61285
15583,6685,22759.12415,59,51553.48299,19.04164095,1,1,13,0,9024,50.61887014,15,77.29203108,7.289901805,3.733195459,0.853740188,0,35,0,40,31828,18773
13922,21594,21715.27911,58,53663.9378,24.32295239,1,0,11,0,8071,72.44138648,20,1370.398592,0.05963104,2.214702088,0.645733143,0,82,0,43,647466,14490
8814,25941,10074.72871,59,73194.05295,37.20910286,0,1,32,0,5040,86.89454441,21,2612.679079,0.014781978,0.380479446,0.71067599,0,38,0,39,641924,24859
5182,17053,12941.44392,58,86992.80183,33.79273965,0,0,7,0,3549,86.51031753,8,945.4506217,0.026519426,2.201768335,0.987621697,0,143,0,28,238936,51529
7796,25740,13129.97874,58,117886.2605,16.96705676,0,0,18,0,7473,20.99255336,23,2334.686397,0.0078651,2.497282512,1.172107341,0,51,0,39,192973,20732
14263,12896,15950.09151,59,64602.29617,22.55034747,0,0,13,0,9007,45.44901155,20,3447.435054,0.0169254169999999,2.688346008,0.787471273,0,139,0,17,486906,15072
5386,23712,9813.82331,59,60613.03298,28.7191224,0,1,22,0,30722,91.64529152,11,761.2313302,0.03888396,7.636608625,0.1888723739999999,0,51,0,47,276481,40824
14567,6851,14644.89633,59,106795.5291,9.558080055,0,0,11,0,16424,18.10930388,15,434.5133578,0.022662707,0.856834378,0.548210486,0,112,0,49,21156,6389
22046,10649,11926.2161,58,75537.55232999999,36.82926875,0,0,21,0,5003,43.65879138,9,1254.113915,0.053270907,0.616104986,0.68836361,0,8,0,15,17491,20769
30799,11559,31906.80681,59,32999.49218,18.37370977,0,0,9,0,10308,39.60374107,18,3031.613568,0.0290771479999999,1.282023911,0.626791978,0,73,0,44,15118,43552
7687,23102,33292.132139999994,59,202901.8251,33.25026404,0,0,11,0,2177,71.76212249,28,3004.573161,0.066021834,4.830639034,1.160153837,1,5,0,47,76404,11249
9921,16958,11072.57371,59,119049.5254,20.20167712,0,0,13,0,3850,80.61725853,9,2396.31119,0.034601326,0.048425727,0.271451168,0,64,0,44,30365,25240
1356,15046,9700.656109,58,87094.62239,31.25089036,0,0,12,0,620,35.59208666,15,2893.988056,0.0337993939999999,10.23508064,0.145957614,0,81,0,16,92174,31109
22687,33259,13729.5441,59,47245.65649,30.56438835,0,0,26,0,1094,68.18426709,16,490.5866707,0.029924022,4.712294893,0.561554792,0,4,0,51,92259,6921
12459,20404,14499.3856,58,58842.25924,31.48603708,0,0,14,0,11408,50.11419811,25,882.5242525,34.73916455,1.542227513,0.376225149,0,17,0,37,356784,8035
16410,6213,14112.77249,59,58891.11034,31.99421336,0,1,13,0,1258,46.66152809,40,1312.210659,0.012294398,1302.448225,0.8364048479999999,0,45,0,58,50599,31221
11750,4888,6833.770127,58,55337.4878,36.27597466,1,0,7,0,783,17.38107563,5,821.7838505,0.0620262709999999,3.073622177,0.299522593,0,106,0,34,188559,8699
13141,9893,14365.76071,59,31356.37805,23.36427761,1,0,30,0,2763,67.55753275,21,404.3230817,0.005408281,1.294063085,1.523448778,0,75,0,53,94241,27245
31969,8929,12432.34292,59,45670.65479,24.86528654,0,0,12,0,7700,56.39247707,26,1235.271835,0.108588464,7.286002431,0.79664883,0,130,0,32,46279,33919
6519,13828,17776.5133,59,92525.85434,13.76959465,0,0,15,0,3030,71.46936005,11,2737.331127,0.079084116,7.900957719,0.017555277,0,32,0,37,5589,29390
17936,9466,19951.79957,58,75659.48285,24.1134331,0,0,15,0,4442,69.53899773,28,1637.290417,0.057887598,4.93479643,0.458778836,0,104,0,50,428613,27503
10659,11381,24159.21519,59,85529.9136,18.47728292,0,0,17,0,8855,57.66083237,23,7551.8406,0.081351945,0.998194126,0.390390709,0,83,0,45,82722,23374
28363,11234,24017.7651,58,63098.02416,26.57883656,0,0,25,0,4364,13.78913926,26,1436.192815,0.080960287,0.3164145419999999,0.368307555,0,37,0,11,156991,17397
26729,29713,21285.5161,59,147384.712,20.81256393,0,0,10,0,4573,53.79139804,9,2512.066733,0.034593233,6.357877212999999,1.035580229,0,74,0,44,78097,25295
23200,10216,15517.78584,59,39607.39652,29.68399785,0,0,23,0,2413,63.11807397,8,103.5214529,12.49978133,1.642351836,0.266674601,0,136,0,57,24161,12121
6604,9229,8586.153085,59,118940.0812,19.68950807,2,4,14,0,7250,39.33550335,17,765.1276856000001,0.031726546,6.635076886,1.248674596,0,129,0,27,333627,38901
30597,9615,14730.43844,59,60076.67039,30.59788908,0,1,12,0,6359,87.10972772,38,793.7580282,0.015195533,0.331133513,1.226117216,0,47,0,27,398451,8733
6424,25354,13586.220269999998,59,30593.73033,9.670899297,0,0,14,0,4298,56.06440217,30,1755.993398,0.014058215,3.734066186,1.433396084,0,129,0,42,195099,55468
4916,16734,7836.913887000001,58,103060.7097,18.59662673,1,1,13,0,880,17.04420844,15,1029.451674,0.045547672,2.317073229,0.906634528,0,134,0,46,40133,11794
22511,7599,7861.088419,59,79325.81251,6.282185594,0,0,14,0,1401,85.40441162,22,894.6964892999999,0.0464742909999999,5.873584004,0.8231879120000001,0,116,0,33,34369,37775
9062,10364,11125.49915,59,20130.20383,35.84438337,0,0,26,0,12006,74.63557218,21,309.3597177,0.087362515,6.164333245,1.348142498,0,75,0,23,50164,40526
17651,34046,6799.546606999999,59,51418.05313,15.96555365,0,0,8,0,6005,68.20342772,12,4455.073552000001,0.068023866,2.969636728,1.064135997,0,68,0,46,19102,27011
9759,4612,10079.58577,58,55269.98715,22.84180748,1,0,17,0,2635,82.94904886,10,2295.528663,0.091822039,8.625865153,0.571647964,0,38,0,505,158092,22267
10459,32157,12069.40425,59,40709.70981,17.04532048,0,1,9,0,3467,48.20903807,17,1650.754635,0.046673951,3.10099655,0.2148576689999999,0,59,0,16,274319,2805
5217,32975,14896.40793,58,28055.424560000003,20.24726949,0,0,10,0,14566,85.57349726,4,4021.590425,0.034714838,0.453907122,0.91350905,0,56,0,20,94985,6702
9388,9175,21647.44977,59,60293.3727,19.35598551,6,0,7,0,19928,55.09096475,18,3404.1451950000005,0.0488766979999999,2.88314919,0.413077092,0,40,0,25,103005,8231
7789,9003,4139.354974,59,62785.31137999999,16.93632264,0,0,23,0,5962,80.15973701,12,763.1435882999999,0.0528252529999999,1.880431869,1.434598398,0,7,0,42,157688,9634
15149,5271,14392.60358,59,82873.00262,27.87212333,0,0,12,0,8401,19.05115659,19,3214.044632,0.028859221,1899.774639,0.0628044609999999,0,29,0,46,38152,3020
5458,3799,12244.7013,59,150541.2581,32.103744,1,0,26,1,724,43.76321997,12,685.3374550999999,24.87916147,2.743058042,0.150626465,0,52,0,29,327384,15205
30137,29898,13105.28317,59,141192.5327,36.889267100000005,2,0,20,0,4137,73.45059465,11,456.9153295,0.014559065,9.198256473,0.478575985,0,39,0,59,36268,21037
10161,24152,14280.79494,58,58704.69006,29.86445231,0,0,13,0,8205,79.90150309,22,165.4546239,0.100343878,0.152506117,0.1914349889999999,0,68,0,45,381068,33093
30801,10908,11724.19454,59,59697.615820000006,22.19740258,0,0,12,0,4316,45.38329939,22,2236.172484,0.030254935,3.556374087,0.370748311,0,15,0,5,35912,24946
5153,9270,11757.24969,59,41350.69884,14.39803465,0,0,16,0,22326,47.18157164,14,1125.501958,0.040532887,3.264327053,0.037580993,0,130,0,24,108064,37032
28107,13382,13066.93158,59,59684.92993,13.79409328,2,0,10,0,11222,20.17266553,29,534.0894674,0.0646415229999999,2.350426951,0.357362977,0,45,0,54,270434,19993
29578,10522,23040.13146,58,47836.4804,19.00281864,0,0,10,0,7908,67.75222319,19,7621.013101,0.082461536,4.500427089,1.095712479,0,10,0,22,142625,21949
31684,12141,9226.515684,58,77952.1236,26.77498123,0,0,11,0,19440,36.36710599,8,167.4108551,0.06938426,2.358928461,0.781136265,0,103,0,36,254618,11326
15593,13505,25437.56502,36,67239.53345,37.44508976,0,0,12,0,25532,53.75457513,24,48.85841556,0.01878402,2.76666141,0.826173576,0,11,0,11,121305,9985
17619,13166,10620.50083,58,37499.35304,18.6835808,0,0,14,0,4515,93.47792019,4,1143.1402460000002,0.085588527,8.552995421,0.866627503,0,19,0,12,59465,8138
9221,8816,20999.9682,58,82496.95623,29.39687346,0,0,11,0,13629,30.60359326,17,705.4582013999999,0.011270616,6.549740707000001,1.077131436,0,12,0,31,189821,5923
12421,9291,5378.689582999999,59,60159.09888,12.10530616,1,0,11,0,8267,42.09222226,19,941.0201032,0.03676028,6.012196286,0.812749022,0,83,0,54,36924,83389
19909,9563,6486.685375,59,44083.04653,18.99213902,0,0,15,0,1264,47.65880575,24,2633.613452,0.055961217,3.5249200760000003,0.231040878,0,81,0,26,188368,33928
27906,9592,19136.26165,59,71015.09268,17.48553368,0,0,14,0,25931,45.56965713,24,3334.939733,0.0557762579999999,4.072694601,0.400504935,0,150,0,19,15520,20195
15963,15796,12544.90146,59,146102.0801,34.67501472,0,0,10,0,2971,41.49602116,33,2614.741599,0.091381556,6.611195583,16.97923904,0,116,0,32,37611,70268
8902,25686,3239.714952,59,180809.8994,24.22363691,0,0,6,0,5570,84.20357472,17,2388.47109,0.0897227769999999,6.838630683,0.4665167189999999,0,21,0,10,195598,18981
15727,14345,14603.50124,59,77849.50218,23.35981688,0,0,11,0,3140,43.26355387,21,1245.441196,0.052648703,5.816283642999999,0.648660429,0,51,0,45,154008,40394
12382,6727,33353.69452,59,55844.017320000006,14.91758519,2,0,24,0,22765,59.98776093,8,3286.178202,0.042907505,6.052778199,0.2840043419999999,0,19,0,1,181094,4793
20681,7636,17784.5151,58,36300.41633,6.154460402000001,0,0,12,0,4889,73.4168434,23,903.1682701,30.06620343,0.6823214790000001,0.786810456,0,76,0,43,203295,25765
7437,5674,10055.19024,59,76243.85711,28.27012176,1,0,12,0,6440,46.39598178,13,104.6870928,0.0485971429999999,4.255501129,0.612347825,0,49,0,12,31118,6263
13925,11016,31624.003210000003,59,194614.8265,19.85441477,0,0,28,0,8349,38.61788262,23,2273.865095,0.046703977,2.473714612,1.037360605,0,68,0,2,30715,16058
32790,17092,23461.93315,59,98867.92494,22.36649777,0,0,15,0,14272,81.54166497,22,3231.260635,0.092571278,8.022277015,1.37183594,0,110,0,24,40424,50891
20045,6638,8970.013481999998,59,69850.34758,26.60657022,1,2,11,0,12715,36.97885516,32,2751.573851,0.057936302,1.76819194,0.619326388,0,152,0,17,46895,19351
19946,16450,10057.2274,58,52561.86656,33.47312288,0,0,11,0,2847,55.64435604,26,301.0163358,0.092003271,2.247451818,0.946148929,0,91,0,51,24930,5942
7140,22447,15841.49135,59,57021.784810000005,21.55963455,1,0,12,0,6730,89.89683413,23,2281.428185,0.022392017,1.941217625,0.956549211,0,82,0,10,145838,21537
10757,12102,23918.18799,58,65841.92794,34.20066419,0,0,31,0,6895,36.93043622,27,3311.438148,0.070453107,5.792598139,0.303151842,0,111,0,1681,116162,19393
10217,8635,6085.511752,58,39587.43304,26.41086662,0,0,15,0,7745,94.20984205,28,712.6236199,12.60509448,5.660401606000001,0.8217859120000001,0,10,0,32,306220,35774
11517,11178,5458.467661,59,76600.94007000001,24.7560574,0,0,13,0,5290,31.39965586,20,255.92531,0.072283385,1.263330566,1.514619097,0,52,0,21,121353,66197
16861,26632,15998.52295,59,34545.73525,30.86587098,0,0,16,0,5719,13.34632421,14,679.1264422,0.031216581,3.827777767,0.350481807,0,88,0,2,295111,7916
2902,8159,8785.070201,59,27086.68381,24.89310869,0,0,24,0,2044,89.64417255,16,804.6444650000001,0.040985428,4.335919508,1.214076233,0,70,0,23,28620,33285
22080,7078,10174.22381,59,159998.1894,10.80903756,0,0,24,0,15157,21.642736300000003,20,3657.132356,0.105467276,1.92896274,1.172822688,0,56,0,618,176104,10546
6430,6138,11793.53436,59,44459.71969,24.89129909,0,0,33,0,11891,78.08782264,26,64.58094627,0.065606836,0.61467144,1.000941976,0,65,0,26,220054,27250
28167,10278,23000.43284,59,91745.81071,20.77294263,0,0,10,0,1821,58.66234116,35,658.3629798999999,0.004497132,2.542065401,0.929788866,0,55,0,48,198271,26296
15247,21894,21973.71112,59,73319.36137,21.99027568,0,0,11,0,6050,59.85083192,25,1361.48344,0.0368506,10.54180122,0.329133973,0,33,0,30,116027,6919
14151,6251,8497.071405,59,64817.97788,26.33070583,0,3,9,0,2953,58.39811625,7,737.4461812000001,0.0884347269999999,7.822730882999999,1.235743308,0,20,0,1771,164626,48941
9952,5001,14314.06247,58,97517.75462,14.32826969,0,0,13,0,18142,52.56461855,8,8048.283109,0.043022539,6.577665766,0.559817106,0,106,0,32,152425,11626
15964,25091,11164.23775,59,192251.1936,35.64415562,1,0,12,0,6716,26.16335293,6,849.6087901000001,0.029187322,3.933518566,1.145171104,0,19,0,51,71758,4732
6611,5190,11801.43311,59,61641.17839,7.229640104,1,0,7,0,12573,78.58720063,15,61.9437587,0.0604347109999999,0.553477907,0.330199556,0,116,0,25,189466,2016
21534,9571,20577.44022,59,64932.4645,21.12882327,0,0,8,0,2529,65.86922879999999,27,1381.164574,0.003006895,4.027560766000001,1.446212833,0,159,0,34,120539,9036
26335,11592,11191.1374,59,91850.02162,21.56342417,1,0,11,0,2776,19.61394986,18,2271.965541,0.045065637,2.259977172,1.461106337,0,83,0,37,467942,8405
16477,7455,10678.06378,59,46713.43865,20.82922178,0,1,9,0,2955,22.32658676,16,6607.244429,0.060760405,0.774951134,1.197130467,0,40,0,19,94302,8218
22791,16974,14055.31806,59,89855.14296,30.69440477,0,0,34,0,6920,62.22245237,27,3907.475441,0.062214043,1.332720917,0.8468607090000001,0,26,0,614,233710,22893
15809,7889,13165.19149,59,41655.14467,35.49435104,1,0,12,0,5207,81.27836551,14,2089.401902,0.053353592,4.068196608,0.372377027,0,131,0,32,43627,18745
10411,10023,7813.354906999999,59,86032.93672,20.08453322,3,0,5,0,5292,51.01169322,17,1555.509377,0.064626822,3.956943558,0.634775968,0,124,0,46,201243,17740
20659,7353,19983.27126,59,30931.41377,28.75024361,0,0,10,0,7798,18.53223728,43,5810.714753,0.023802851,1.2192176259999998,0.895461222,0,97,0,38,33471,12077
26649,22055,9690.792592,58,59202.46583,29.56508816,0,0,10,0,533,78.32974617,20,1122.690823,0.074986624,5.347267351,0.161276063,0,133,0,19,53689,13083
7836,12541,12028.70896,59,25587.36521,10.4645705,0,0,11,0,3687,7.844817472999999,5,4666.493385,0.083229312,0.279645713,0.6507519979999999,0,79,0,42,185486,35943
3888,16542,12357.35144,59,76317.06799,13.54210544,1,2,25,0,1341,54.88444862,25,424.3952309,0.028197941,2.157047256,0.657350785,0,126,0,50,4854,55904
29116,16956,13001.66733,59,61912.3416,37.59097874,0,0,33,0,1382,15.29085792,24,1927.580747,0.063788285,1.0228559309999998,1.39674581,0,70,0,44,75937,51955
14002,7441,6460.851720000001,58,77355.23724,21.79309702,1,0,6,0,5094,46.223744,18,5063.004503,0.038034216,2.025529591,0.6084748879999999,0,78,0,59,181971,1914
